id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1163211,Rental unit in Geneva · ★4.84 · 1 bedroom · 2 beds · 1.5 shared baths,6370904,Peter,,Commune de Genève,46.20411,6.12994,Private room,79,1,158,2018-06-09,1.23,1,2,0,
1172184,Home in Chêne-Bourg · ★4.90 · 2 bedrooms · 2 beds · 1.5 baths,6417659,Beatrice,,Chêne-Bourg,46.19198,6.19447,Entire home/apt,200,2,42,2023-06-07,0.36,1,358,2,
1179787,Rental unit in Geneva · ★4.85 · 1 bedroom · 1 bed · 1 private bath,6454455,Jean-Philippe & Xuong,,Commune de Genève,46.21005,6.14517,Private room,83,3,638,2023-12-12,4.95,2,50,45,
1192759,Rental unit in Geneva · ★4.81 · 1 bedroom · 1 bed · 1 private bath,6454455,Jean-Philippe & Xuong,,Commune de Genève,46.20884,6.14587,Private room,82,3,619,2023-12-17,4.81,2,69,49,
1236785,Rental unit in Geneva · ★4.57 · 1 bedroom · 1 bed · 1 bath,6743180,Viona,,Commune de Genève,46.21998,6.13856,Entire home/apt,180,1,53,2020-01-16,0.45,1,346,0,
1254357,Rental unit in Bellevue · 3 bedrooms · 5 beds · 2 baths,6829549,Cécile,,Bellevue,46.25757,6.14388,Entire home/apt,,21,2,2016-09-01,0.02,1,0,0,
1273891,Rental unit in Geneva · ★5.0 · 3 bedrooms · 3 beds · 2 baths,6934153,Ioan,,Commune de Genève,46.20698,6.16053,Entire home/apt,290,7,11,2023-08-11,0.11,1,332,3,
1298750,Rental unit in Geneva · ★4.70 · 1 bedroom · 1 bed · 1 bath,7060260,Mauro,,Commune de Genève,46.22591,6.13007,Private room,99,2,216,2023-12-11,1.76,1,332,29,
1389340,Rental unit in Versoix · ★4.40 · 1 bedroom · 1 bed · 1 bath,7514807,Sarah,,Versoix,46.278,6.16771,Entire home/apt,145,1,25,2019-12-06,0.21,1,86,0,
1390100,Rental unit in Geneva · ★4.60 · 1 bedroom · 1 bed · 1 bath,7517710,Luciana,,Commune de Genève,46.18928,6.14318,Entire home/apt,90,3,5,2019-05-10,0.04,1,275,0,
1421517,Rental unit in Veyrier · ★4.75 · 1 bedroom · 1 bed · 1 private bath,7652364,Gret,,Veyrier,46.17101,6.16429,Private room,57,7,4,2019-03-31,0.05,1,0,0,
1580057,Rental unit in Geneva · 3 bedrooms · 6 beds · 2.5 baths,2125029,Sonia,,Commune de Genève,46.21275,6.15116,Entire home/apt,250,14,1,2017-03-09,0.01,1,348,0,
1669494,Rental unit in Geneva · ★5.0 · 2 bedrooms · 2 beds · 1 bath,8839902,Xavier,,Commune de Genève,46.21268,6.14605,Entire home/apt,,6,14,2023-06-27,0.12,1,0,2,
1702148,Rental unit in Genève · ★4.57 · 1 bedroom · 2 beds · 1 bath,8985240,Rana,,Commune de Genève,46.20426,6.16193,Entire home/apt,60,60,50,2017-02-15,0.40,1,208,0,
1706604,Rental unit in Geneva · ★4.87 · 2 bedrooms · 2 beds · 1 bath,9005801,Christine,,Commune de Genève,46.20016,6.15691,Entire home/apt,250,5,31,2023-08-27,0.25,9,0,3,
1743571,Rental unit in Geneva · ★4.78 · 1 bedroom · 1 bed · 1 bath,9178714,Jean,,Commune de Genève,46.20454,6.15779,Entire home/apt,200,2,64,2023-11-21,0.52,1,363,2,
1917876,Rental unit in Petit-Lancy · ★4.99 · 1 bedroom · 1 bed · 1 shared bath,9943711,Ana,,Commune de Genève,46.19601,6.1226,Private room,85,1,73,2023-09-19,1.05,1,7,1,
1933146,Condo in Geneva · ★4.80 · 2 bedrooms · 3 beds · 1 bath,9005801,Christine,,Commune de Genève,46.20409,6.14667,Entire home/apt,340,1,242,2023-12-05,1.98,9,308,32,
1933255,Rental unit in Geneva · ★4.84 · 3 bedrooms · 5 beds · 2 baths,9005801,Christine,,Commune de Genève,46.20375,6.14667,Entire home/apt,395,1,386,2023-12-11,3.16,9,0,59,
1933385,Rental unit in Geneva · ★4.82 · 2 bedrooms · 3 beds · 1 bath,9005801,Christine,,Commune de Genève,46.20266,6.14637,Entire home/apt,352,1,270,2023-12-10,2.27,9,303,53,
1933491,Rental unit in Geneva · ★4.82 · 1 bedroom · 1 bed · 1 bath,9005801,Christine,,Commune de Genève,46.20429,6.14489,Entire home/apt,225,1,95,2023-12-03,0.78,9,336,20,
2022387,Rental unit in Geneva · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,10393752,Aline,,Commune de Genève,46.20279,6.13424,Private room,138,4,81,2023-06-11,0.66,1,270,3,
2026519,Rental unit in Genève · ★4.40 · 1 bedroom · 1 bed · 1 bath,10409307,David,,Commune de Genève,46.18939,6.14365,Entire home/apt,102,90,5,2022-06-18,0.04,28,330,0,
2058042,Rental unit in Geneva · ★4.83 · 1 bedroom · 2 shared baths,10529209,Henrique,,Commune de Genève,46.22086,6.14058,Private room,75,30,119,2023-12-04,1.03,1,185,7,
2168178,Rental unit in Geneva · ★4.72 · Studio · 1 bed · 1 bath,822228,Gabriela,,Commune de Genève,46.21461,6.14808,Entire home/apt,105,3,237,2023-12-08,2.00,1,292,35,
2336814,Rental unit in Geneva · ★4.59 · Studio · 1 bed · 1 bath,9005801,Christine,,Commune de Genève,46.19987,6.15656,Entire home/apt,150,7,18,2023-11-15,0.15,9,138,2,
2350002,Rental unit in Geneva · ★4.63 · 2 bedrooms · 2 beds · 1 bath,11977942,Benedetta,,Commune de Genève,46.21358,6.14927,Entire home/apt,151,1,217,2023-12-24,1.84,1,0,60,
2355220,Rental unit in Geneva · ★4.30 · Studio · 2 beds · 1 bath,12027023,Sophie-Marguerite,,Commune de Genève,46.20101,6.1377,Entire home/apt,,3,23,2023-04-02,0.29,1,0,8,
2358650,Rental unit in Geneva · ★4.72 · 2 bedrooms · 4 beds · 2 baths,12045744,Ania,,Commune de Genève,46.19715,6.17072,Private room,175,1,103,2022-06-17,0.88,1,365,0,
2415094,Rental unit in Genève · ★4.83 · 1 bedroom · 1 bed · 1 bath,833313,Andrew,,Commune de Genève,46.21321,6.1351,Entire home/apt,122,3,109,2023-12-04,0.92,1,19,15,
2420928,Condo in Genève · ★4.46 · 1 bedroom · 1 bed · 1 shared bath,12040075,Muni,,Carouge,46.18977,6.13583,Private room,49,1,24,2023-10-05,0.21,1,90,3,
2451175,Home in Thônex · ★4.72 · 1 bedroom · 1 bed · 1 shared bath,12533197,Julien,,Thônex,46.18688,6.19614,Private room,30,30,19,2023-12-15,0.16,2,318,2,
2452737,Rental unit in Geneva · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,11285629,Philippe,,Commune de Genève,46.21223,6.14099,Private room,,2,161,2020-11-07,1.35,1,0,0,
2510707,Home in Vernier · ★4.85 · 1 bedroom · 1 bed · 1 shared bath,12853341,Natascha,,Vernier,46.1984,6.09361,Private room,80,30,13,2023-07-07,0.14,2,116,2,
2539227,Rental unit in Genève · ★4.57 · 1 bedroom · 1 bed · 1.5 baths,8010699,Ina,,Commune de Genève,46.20701,6.1619,Private room,117,1,21,2022-05-13,0.18,1,87,0,
2577285,Condo in Geneva · ★4.77 · 3 bedrooms · 3 beds · 2 baths,10012541,Boris,,Commune de Genève,46.20476,6.13651,Entire home/apt,120,2,39,2023-12-26,0.34,1,90,21,
2580273,Rental unit in Geneva · ★4.26 · 1 bedroom · 2 beds · 1 bath,13214594,Mila,,Commune de Genève,46.19715,6.13808,Entire home/apt,65,5,47,2023-12-01,0.66,1,113,11,
2619985,Rental unit in Pregny-Chambésy · ★4.80 · 2 bedrooms · 2 beds · 1.5 baths,13417497,Carolyn,,Pregny-Chambésy,46.24577,6.14319,Entire home/apt,165,7,5,2016-09-30,0.04,2,310,0,
2664733,Villa in Chêne-Bougeries · ★4.88 · 5 bedrooms · 12 beds · 3.5 baths,13638515,Gudrun,,Chêne-Bougeries,46.17677,6.17199,Entire home/apt,1529,4,52,2023-07-15,0.45,1,323,1,
2675341,Rental unit in Geneva · ★4.93 · Studio · 1 bed · 1 bath,530239,Theano,,Commune de Genève,46.20232,6.14875,Entire home/apt,120,7,14,2023-08-28,0.12,1,301,2,
2675703,Rental unit in Geneva · ★4.93 · 1 bedroom · 1 bed · 1.5 baths,13699035,Hervé,,Commune de Genève,46.20483,6.16063,Entire home/apt,130,5,57,2023-12-03,0.48,1,115,5,
2714778,Home in Cologny · ★5.0 · 1 bedroom · 1 bed · 1 shared bath,79458896,Kathleen,,Cologny,46.20699,6.19498,Private room,69,7,27,2023-06-02,0.31,2,361,1,
2777113,Rental unit in Carouge · ★4.56 · 1 bedroom · 1 bed · 1.5 shared baths,4135904,Catherine,,Commune de Genève,46.19341,6.13736,Private room,70,6,16,2023-09-17,0.14,1,347,1,
2940931,Rental unit in Plan-les-Ouates · ★4.77 · 1 bedroom · 1 bed · 1 bath,13921113,Marie-Antoinette,,Plan-les-Ouates,46.16335,6.11348,Private room,55,3,31,2020-09-05,0.27,2,360,0,
2974328,Rental unit in Geneva · ★4.77 · 1 bedroom · 1 bed · 1 bath,4914949,Amy,,Commune de Genève,46.19357,6.14182,Entire home/apt,107,3,66,2023-10-08,0.58,1,40,8,
3040262,Rental unit in Avully · ★4.92 · 1 bedroom · 1 bed · 1.5 shared baths,13982960,Bassim,,Avully,46.16732,5.99423,Private room,46,3,24,2023-04-30,0.27,2,360,2,
3087183,Rental unit in Geneva · ★4.78 · 5 bedrooms · 1 bed · 1 bath,4479526,Anne,,Commune de Genève,46.20537,6.14299,Entire home/apt,99,2,23,2017-07-04,0.20,1,55,0,
3102373,Rental unit in Genève · ★4.95 · 3 bedrooms · 4 beds · 1 bath,4603456,Sandrine,,Commune de Genève,46.21434,6.14983,Entire home/apt,,2,19,2019-08-16,0.18,1,0,0,
3108317,Bed and breakfast in Vernier · ★4.91 · 1 bedroom · 1 bed · 1 bath,10961151,Ela,,Vernier,46.21198,6.07974,Private room,70,28,23,2023-11-30,0.22,1,141,2,
3163290,Condo in Plan-les-Ouates · ★4.70 · 1 bedroom · 1 bed · 1 bath,5590503,Haris,,Plan-les-Ouates,46.16419,6.11254,Entire home/apt,113,5,43,2023-09-11,0.53,1,231,5,
3178070,Rental unit in Geneva · ★4.86 · 2 bedrooms · 2 beds · 1.5 baths,16116321,Med,,Commune de Genève,46.19169,6.14032,Entire home/apt,,27,14,2020-11-02,0.12,2,0,0,
3314773,Rental unit in Genève · ★4.92 · 1 bedroom · 2 beds · 1 bath,16737538,Charlotte,,Commune de Genève,46.2153,6.14946,Entire home/apt,95,3,12,2019-10-05,0.11,1,0,0,
3322739,Rental unit in Geneva · ★4.81 · 1 bedroom · 1 bed · 1 bath,1022528,Michiel,,Commune de Genève,46.19854,6.13942,Entire home/apt,130,7,48,2023-12-24,0.70,1,60,13,
3345351,Rental unit in Geneva · ★4.70 · 1 bedroom · 1 bed · 1.5 baths,3778243,Lucia,,Commune de Genève,46.21334,6.12568,Private room,108,2,64,2023-08-31,0.56,4,228,4,
3384278,Rental unit in Geneva · ★4.53 · 1 bedroom · 1 bed · 1 bath,17074167,Majed,,Commune de Genève,46.20345,6.16737,Private room,47,1,153,2017-08-24,1.33,1,269,0,
3393746,Rental unit in Plan-les-Ouates · ★4.87 · 1 bedroom · 1 bed · 1 shared bath,13921113,Marie-Antoinette,,Plan-les-Ouates,46.16557,6.11387,Private room,52,5,45,2023-11-03,0.40,2,321,5,
3423232,Condo in Chêne-Bougeries · ★4.65 · 1 bedroom · 1 bed · 1 bath,17252228,Florence,,Chêne-Bougeries,46.19288,6.18267,Entire home/apt,119,3,40,2023-06-17,0.43,1,364,2,
3440524,Rental unit in Geneva · ★4.71 · 1 bedroom · 1 bed · 1 shared bath,17339010,Nicolas,,Commune de Genève,46.21107,6.13763,Private room,54,7,65,2023-03-31,0.57,2,48,2,
3509380,Rental unit in Grand-Saconnex · ★4.33 · 1 bedroom · 2 beds · 1 bath,4351206,Marie-Christine,,Grand-Saconnex,46.23198,6.12083,Entire home/apt,98,4,108,2023-12-15,0.97,1,31,13,
3651974,Rental unit in Vernier · ★4.23 · 1 bedroom · 1 bed · 1 bath,16853483,Ria,,Vernier,46.21046,6.1089,Entire home/apt,69,3,13,2022-10-12,0.18,1,153,0,
3716543,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,16116321,Med,,Commune de Genève,46.19227,6.14139,Private room,,10,2,2016-01-29,0.02,2,0,0,
3789436,Rental unit in Genève · ★4.62 · 1 bedroom · 2 beds · 1 bath,18793821,Joao,,Commune de Genève,46.20960709817086,6.145676523629432,Entire home/apt,120,1,152,2023-12-24,2.22,2,163,50,
3948265,Rental unit in Genève · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,20463144,Dani,,Commune de Genève,46.20977,6.13802,Private room,50,3,24,2020-10-16,0.25,4,179,0,
4032248,Rental unit in Geneva · ★4.71 · 2 bedrooms · 1 bed · 1 shared bath,20904062,Vania,,Commune de Genève,46.21567,6.11955,Private room,83,10,7,2020-02-29,0.08,2,207,0,
4179942,Rental unit in Genève · ★4.92 · 1 bedroom · 1 bed · 1 shared bath,2674054,Sylvain,,Commune de Genève,46.20967,6.14519,Private room,66,1,12,2022-10-07,0.49,1,236,0,
4293517,Rental unit in Genthod · ★4.25 · 1 bedroom · 1 bed · 1 bath,22289041,Samuel,,Genthod,46.25677,6.15335,Private room,100,1,4,2018-03-07,0.04,2,365,0,
4320491,Home in Onex · ★4.66 · 1 bedroom · 1 bed · 1 shared bath,22431546,Iris,,Onex,46.18133,6.09733,Private room,72,2,237,2023-08-28,2.15,3,178,1,
4370415,Rental unit in Geneva · ★4.65 · 2 bedrooms · 1 bed · 1 bath,13724921,Jürgen,,Commune de Genève,46.19345,6.1442,Entire home/apt,,5,31,2023-07-01,0.28,1,0,4,
4422262,Rental unit in Plan-les-Ouates · ★5.0 · Studio · 1 bed · 1 bath,21533388,Natalia,,Plan-les-Ouates,46.17339,6.11178,Entire home/apt,120,3,33,2022-07-01,0.32,1,363,0,
4581470,Guesthouse in Carouge · ★4.96 · 1 bedroom · 1 bed · 1 bath,22943191,Daniel,,Carouge,46.18373,6.1419,Entire home/apt,126,3,74,2023-10-08,0.80,1,174,8,
4674252,Rental unit in Genève · ★4.43 · 1 bedroom · 2 beds · 1 bath,10409307,David,,Commune de Genève,46.19071,6.14316,Entire home/apt,99,90,14,2023-08-31,0.13,28,365,2,
4769087,Home in Onex · ★4.73 · 1 bedroom · 1 bed · 1 shared bath,22431546,Iris,,Onex,46.17978,6.09693,Private room,49,2,158,2019-11-30,1.48,3,86,0,
4798214,Rental unit in Genève · ★4.80 · 1 bedroom · 1 bed · 1 bath,24724047,José,,Commune de Genève,46.19471,6.1474,Entire home/apt,106,4,49,2020-09-27,0.45,2,0,0,
4799361,Rental unit in Genève · ★4.85 · Studio · 1 bed · 1.5 baths,24728835,Helena,,Commune de Genève,46.19665,6.16074,Entire home/apt,128,5,62,2023-10-03,0.70,1,201,11,
4844484,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 shared baths,18096378,Fra,,Commune de Genève,46.20545,6.14142,Private room,129,7,1,2015-02-01,0.01,1,363,0,
4887567,Loft in Genève · ★4.89 · 1 bedroom · 3 beds · 2 baths,25145482,Miguel,,Commune de Genève,46.21058,6.14202,Entire home/apt,296,3,230,2023-12-14,2.13,1,342,34,
5028852,Home in Vessy · ★4.73 · Studio · 1 bed · 1 bath,4383246,Jean-Pascal,,Veyrier,46.17193,6.14334,Entire home/apt,,7,22,2023-04-30,0.20,1,0,1,
5066448,Rental unit in Genève · ★4.79 · 1 bedroom · 2 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.20474,6.15923,Entire home/apt,155,2,75,2023-10-01,0.69,23,107,6,
5071668,Home in Vernier · ★4.55 · 1 bedroom · 1 bed · 2 baths,5163952,Christiane,,Vernier,46.2177,6.08851,Private room,75,3,20,2023-07-17,0.19,1,365,1,
5111081,Bungalow in Cointrin · ★4.67 · 1 bedroom · 2 beds · 1 bath,6070072,Emilie,,Meyrin,46.22467,6.11015,Entire home/apt,95,2,352,2023-04-21,3.26,1,0,7,
5120419,Rental unit in Genève · ★4.76 · 2 bedrooms · 3 beds · 1.5 baths,9005801,Christine,,Commune de Genève,46.20281,6.14509,Entire home/apt,325,1,62,2023-10-12,0.58,9,0,15,
5137416,Condo in Genève · ★4.93 · 1 bedroom · 2 beds · 1 bath,8548638,Anne-Monique,,Commune de Genève,46.20677,6.13482,Entire home/apt,240,12,42,2023-12-07,0.41,1,32,4,
5247146,Rental unit in Genève · ★4.36 · 1 bedroom · 1 bed · 1 bath,21521753,Nadja,,Commune de Genève,46.19993,6.16844,Entire home/apt,88,3,28,2022-10-15,0.28,2,270,0,
5349734,Rental unit in Carouge · ★4.77 · 1 bedroom · 1 bed · 1 bath,4334140,Laurent,,Carouge,46.18124,6.13985,Entire home/apt,87,1,47,2020-03-05,0.44,1,336,0,
5455569,Rental unit in Genève · ★4.61 · 1 bedroom · 2 beds · 1 bath,24724047,José,,Commune de Genève,46.19471,6.1474,Entire home/apt,109,3,79,2023-04-06,0.74,2,0,4,
5487662,Rental unit in Genève · 2 bedrooms · 1 bed · 1 bath,28456554,Kris,,Commune de Genève,46.19439,6.14425,Entire home/apt,52,60,0,,,1,173,0,
5517400,Rental unit in Genève · ★4.69 · 1 bedroom · 1 bed · 1.5 baths,28407549,Nadege,,Commune de Genève,46.19998,6.15721,Entire home/apt,121,3,29,2023-11-18,0.27,1,1,2,
5670364,Rental unit in Genève · ★4.74 · 1 bedroom · 1 bed · 1 bath,12818236,J.J.,,Commune de Genève,46.1931,6.14026,Entire home/apt,125,1,81,2022-08-28,0.90,1,173,0,
5690631,Rental unit in Genève · ★4.82 · 1 bedroom · 1 bed · 1 shared bath,1994454,Oscar,,Commune de Genève,46.18947,6.139,Private room,36,2,38,2023-07-31,0.36,2,224,1,
5740336,Rental unit in Genève · ★4.57 · 1 bedroom · 1 bed · 1 bath,29773018,Zied,,Commune de Genève,46.21331,6.12595,Entire home/apt,66,5,69,2023-12-16,0.66,1,87,10,
5867434,Rental unit in Chêne-Bougeries · ★5.0 · 4 bedrooms · 5 beds · 4 baths,4187635,Patricia,,Chêne-Bougeries,46.1986,6.17833,Entire home/apt,600,30,3,2022-08-26,0.05,2,360,0,
5903347,Loft in Genève · ★4.82 · 1 bedroom · 1 bed · 1.5 shared baths,30661130,J. Daniel,,Commune de Genève,46.19665,6.14729,Shared room,19,1,415,2023-11-12,3.95,1,19,35,
5961262,Serviced apartment in Genève · ★4.90 · 1 bedroom · 1 bed · 1.5 baths,8287850,Martin,,Commune de Genève,46.20988,6.14834,Entire home/apt,326,2,39,2023-12-05,0.38,5,57,15,
6003027,Home in Vandœuvres · ★4.90 · 1 bedroom · 1 bed · 2 shared baths,22357526,Affie,,Vandoeuvres,46.22082,6.20303,Private room,125,1,39,2023-01-31,0.37,1,360,1,
6052729,Rental unit in Genève · ★4.79 · 2 bedrooms · 2 beds · 1 bath,31408508,Adrien,,Commune de Genève,46.21085,6.14581,Entire home/apt,,5,14,2022-08-16,0.13,1,0,0,
6151047,Rental unit in Genève · ★4.83 · 1 bedroom · 4 beds · 1 bath,31908064,Maamoun,,Commune de Genève,46.18968,6.15711,Entire home/apt,97,3,296,2023-12-22,2.81,1,145,45,
6248193,Condo in Genève · ★5.0 · 1 bedroom · 2 beds · 1 bath,6338695,Archana,,Commune de Genève,46.21878,6.14898,Entire home/apt,81,7,3,2023-04-06,0.19,1,67,1,
6252372,Rental unit in Lancy · ★4.75 · 1 bedroom · 1 bed · 1 shared bath,2988944,Nour,,Lancy,46.174248,6.114157,Private room,48,5,102,2023-12-15,0.97,1,89,18,
6275508,Rental unit in Chêne-Bougeries · 1 bedroom · 1 bed · 1 private bath,32180734,Pape Ndiawar,,Chêne-Bougeries,46.20164,6.18311,Private room,90,1,0,,,1,88,0,
6279426,Rental unit in Geneva · ★4.94 · 1 bedroom · 1 bed · 1.5 shared baths,11437698,Lucia,,Commune de Genève,46.20986,6.14907,Private room,120,1,115,2023-12-03,2.79,2,337,71,
6382351,Serviced apartment in Genève · 1 bedroom · 3 beds · 1.5 baths,8287850,Martin,,Commune de Genève,46.21035,6.15004,Entire home/apt,762,2,2,2021-07-13,0.05,5,224,0,
6507694,Rental unit in Genève · ★4.91 · 1 bedroom · 3 beds · 1 bath,13210732,Francoise,,Commune de Genève,46.2004,6.14866,Entire home/apt,200,7,136,2023-12-20,1.39,1,0,9,
6521675,Rental unit in Confignon · ★4.91 · 1 bedroom · 1 bed · 1 bath,30222950,Anne-Sophie & Guillermo,,Confignon,46.17765,6.08651,Entire home/apt,150,2,45,2023-07-14,0.44,1,56,3,
6675075,Rental unit in Genève · 2 bedrooms · 1 bed · 1 bath,3359333,Jean-Luc,,Commune de Genève,46.20539,6.12515,Entire home/apt,180,500,0,,,4,363,0,
6681419,Condo in Genève · ★5.0 · 2 bedrooms · 3 beds · 2 baths,34973137,Laurence,,Commune de Genève,46.20509,6.15985,Entire home/apt,,3,7,2019-08-14,0.07,1,0,0,
6754751,Rental unit in Genève · ★5.0 · 2 bedrooms · 3 beds · 1 bath,5169484,Celine,,Commune de Genève,46.21185,6.13475,Entire home/apt,,3,13,2023-07-22,0.14,1,0,2,
6801761,Bed and breakfast in Genève · ★4.20 · 1 bedroom · 1 bed · 1 shared bath,13943809,Yann,,Grand-Saconnex,46.2343,6.12428,Private room,,1,5,2017-01-08,0.05,1,0,0,
6805470,Rental unit in Carouge · ★4.82 · 1 bedroom · 1 bed · 1 bath,3737690,Philippe,,Carouge,46.18145,6.14006,Entire home/apt,117,3,56,2023-11-08,0.56,23,183,8,
6809505,Home in Le Grand-Saconnex · ★4.70 · 3 bedrooms · 5 beds · 2.5 baths,30638484,Fatima,,Grand-Saconnex,46.22681,6.11334,Entire home/apt,,3,47,2022-04-04,0.49,1,0,0,
6826162,Rental unit in Genève · ★4.93 · 1 bedroom · 1 bed · 1 bath,14843844,Pedra Dos Santos,,Commune de Genève,46.21218,6.13803,Entire home/apt,,5,15,2022-08-04,0.15,1,0,0,
6829050,Rental unit in Genève · ★4.81 · 1 bedroom · 1 bed · 1 bath,5558965,Antoine,,Commune de Genève,46.2082,6.1369,Entire home/apt,134,12,32,2023-12-02,0.32,1,335,7,
6843503,Rental unit in Confignon · 1 bedroom · 1 bed · 1 shared bath,8682387,Bastien,,Confignon,46.17455,6.08155,Shared room,500,1,0,,,1,365,0,
6916065,Rental unit in Genève · ★4.58 · 1 bedroom · 1 bed · Shared half-bath,9084782,Françoise,,Commune de Genève,46.20178,6.13789,Private room,75,7,72,2023-09-07,0.70,1,342,3,
6929096,Rental unit in Genève · 1 bedroom · 1 bed · 1.5 baths,36324811,Mimi,,Commune de Genève,46.20752,6.12856,Entire home/apt,,4,2,2016-06-07,0.02,1,0,0,
6929104,Rental unit in Genève · ★4.66 · 2 bedrooms · 2 beds · 1.5 baths,33886986,Luis,,Commune de Genève,46.19134,6.14252,Entire home/apt,,2,70,2023-06-30,0.69,1,0,4,
6989399,Townhouse in Thônex · 1 bedroom · 2 beds · 1 private bath,36644506,Ranya,,Thônex,46.20103839999999,6.208647099999999,Private room,72,2,1,2023-12-17,1,1,164,1,
7067049,Rental unit in Genève · ★4.86 · 1 bedroom · 1 bed · 2.5 baths,6163413,Alex,,Commune de Genève,46.2157,6.14596,Private room,149,1,21,2022-06-17,0.20,1,363,0,
7117459,Rental unit in Geneva · ★4.73 · 1 bedroom · 1 bed · 1.5 baths,5740361,Carolina,,Commune de Genève,46.21267,6.15094,Entire home/apt,111,3,45,2023-12-14,0.45,1,282,16,
7118630,Rental unit in Genève · ★4.50 · Studio · 1 bed · 1 bath,37292454,S.,,Commune de Genève,46.2032,6.16473,Entire home/apt,80,25,8,2023-06-30,0.08,1,330,2,
7217925,Rental unit in Genève · ★4.67 · 1 bedroom · 2 beds · 1 bath,3824525,Meriem,,Commune de Genève,46.205,6.16295,Entire home/apt,189,1,3,2017-10-13,0.03,1,92,0,
7271653,Rental unit in Genève · ★4.88 · Studio · 2 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,119,2,120,2023-11-07,1.26,23,250,23,
7289703,Rental unit in Meyrin · ★4.79 · 1 bedroom · 1 bed · 1 shared bath,38175704,Erika Et Nacer,,Meyrin,46.23652,6.08247,Private room,61,3,24,2023-09-30,0.25,1,242,3,
7297517,Rental unit in Genève · ★4.57 · 1 bedroom · 2 beds · 1 shared bath,24701955,Isi,,Commune de Genève,46.21035,6.1407,Private room,87,1,164,2023-12-22,1.60,2,349,70,
7336796,Rental unit in Genève · ★4.79 · Studio · 2 beds · 1 bath,3737690,Philippe,,Commune de Genève,46.20259,6.14457,Entire home/apt,126,2,182,2023-11-01,1.80,23,232,44,
7367940,Rental unit in Genève · ★4.14 · 1 bedroom · 1 bed · 1 bath,3528377,Marc,,Commune de Genève,46.18798,6.15399,Entire home/apt,154,21,78,2023-01-27,0.76,86,10,1,
7416695,Rental unit in Genève · ★4.72 · 1 bedroom · 2 beds · 1 bath,34303062,Mauricio,,Commune de Genève,46.21021,6.14757,Entire home/apt,108,1,347,2023-12-21,3.45,1,0,82,
7429800,Rental unit in Genève · ★4.96 · 2 bedrooms · 2 beds · 1 bath,32378911,Pascal,,Commune de Genève,46.19846,6.15516,Entire home/apt,350,3,112,2023-12-03,1.09,1,84,36,
